living_area_sqft,lot_area_sqft,overall_quality,year_built,renovation_year,bedrooms,bathrooms,garage_spaces,distance_downtown_km,school_score,crime_index,transit_score,energy_efficiency,mortgage_rate_pct,unemployment_rate_pct,neighborhood,home_type,condition,heating_type,sale_price
1761.8,8420.7,5,2001,2016,3,3.0,2.0,6.44,56.6,19.0,82.2,71.8,5.0,6.47,WestPark,Detached,Average,Gas,728020.0
3006.7,5191.0,6,1989,1989,7,2.0,2.0,29.98,65.3,63.4,14.5,,4.94,7.17,NorthHeights,Detached,Average,Gas,716936.0
1753.4,3469.5,8,1931,1931,2,1.5,3.0,13.31,60.5,8.6,52.9,,3.77,6.18,OldTown,Condo,Average,Gas,684348.0
1577.3,15937.1,5,1984,1984,3,1.5,1.0,4.52,74.4,24.8,74.1,73.9,4.79,6.68,LakeView,Detached,Excellent,Electric,793132.0
1839.3,12505.1,6,1961,1961,5,2.0,3.0,4.12,83.0,5.0,100.0,30.9,4.99,6.11,WestPark,Detached,Good,Gas,955849.0
2710.3,2258.5,4,1937,2006,5,3.0,1.0,2.55,69.0,8.9,76.3,42.9,5.13,5.11,GreenValley,Duplex,Good,HeatPump,805871.0
1793.4,2972.6,6,1949,1949,3,2.5,2.0,15.08,72.2,38.2,47.4,25.1,5.66,6.97,TechDistrict,Detached,Average,HeatPump,691847.0
1411.5,10279.5,7,2008,2008,2,1.5,3.0,1.92,,4.6,56.4,60.4,7.73,5.4,LakeView,Detached,Good,Electric,908565.0
2512.2,6068.8,3,1989,1989,3,2.0,1.0,15.05,75.2,37.4,57.1,51.6,4.92,5.5,SouthGate,Townhouse,Average,HeatPump,539147.0
1942.0,17715.2,4,1926,1926,4,2.0,2.0,8.57,48.8,16.9,64.8,10.0,6.23,5.75,University,Duplex,Good,HeatPump,694511.0
2957.6,10421.6,4,1956,1956,5,2.0,-0.0,3.84,37.0,13.1,94.2,36.9,4.43,4.83,EastMarket,Duplex,Average,District,730318.0
1769.0,8617.2,8,1992,1992,1,2.0,1.0,3.91,57.5,19.8,80.8,75.8,4.86,7.35,WestPark,Detached,Average,Gas,946878.0
1036.1,3899.9,3,1973,1982,4,2.0,2.0,8.44,53.5,19.3,68.5,51.5,4.35,5.82,SouthGate,Detached,Average,Gas,424306.0
981.1,9669.2,6,2002,2002,7,3.0,1.0,2.57,69.8,8.2,86.1,64.2,5.48,7.45,LakeView,Detached,Good,Gas,782561.0
3089.9,,7,1986,1986,2,2.5,2.0,6.04,79.8,24.6,65.3,62.4,4.57,4.88,EastMarket,Detached,Poor,HeatPump,897931.0
3176.5,15756.1,7,1923,1923,4,3.0,3.0,12.64,,27.7,51.2,11.8,6.26,3.55,OldTown,Detached,Good,HeatPump,910434.0
1541.2,9275.4,5,2011,2011,6,1.5,1.0,17.94,55.9,16.4,58.9,81.3,2.32,7.09,WestPark,Condo,Average,Gas,611354.0
1426.4,4389.4,7,1980,1980,7,2.0,4.0,10.95,69.1,12.3,58.2,38.1,6.77,4.8,TechDistrict,Detached,Excellent,HeatPump,780647.0
2875.2,11668.4,8,2017,2017,5,2.0,1.0,9.18,84.1,46.1,62.3,82.5,5.87,7.57,SouthGate,Condo,Fair,District,922908.0
1083.4,27632.6,6,1943,1943,5,2.0,2.0,3.93,65.6,15.8,89.3,41.7,6.69,5.97,University,Detached,Fair,HeatPump,526299.0
1174.4,6318.7,2,1993,1993,4,2.0,2.0,1.4,51.9,45.9,100.0,69.2,3.86,4.72,Riverside,Condo,Good,Gas,405792.0
2106.9,10017.5,8,1923,1923,1,2.5,2.0,7.38,84.9,51.1,73.1,22.9,4.02,4.96,OldTown,Condo,Average,HeatPump,756864.0
1420.2,5556.6,7,1936,1983,5,1.5,2.0,24.31,93.9,55.4,47.0,12.1,4.55,5.62,SouthGate,Townhouse,Excellent,HeatPump,540464.0
1646.8,7578.3,6,2013,2013,2,1.5,1.0,7.01,71.0,46.9,57.0,75.0,4.33,5.97,GreenValley,Detached,Good,HeatPump,632699.0
1550.6,2914.6,3,2014,2014,4,1.0,1.0,9.95,51.0,33.3,71.7,72.0,6.4,6.87,OldTown,Townhouse,Average,Gas,445150.0
1875.8,7197.7,6,2021,2021,3,2.0,2.0,10.64,58.2,25.3,93.9,70.4,3.82,5.03,University,Duplex,Average,District,774133.0
2816.8,7390.7,5,1941,1941,3,2.0,2.0,4.67,85.1,13.4,81.7,40.6,5.79,4.39,SouthGate,Townhouse,Average,Electric,923758.0
1707.8,21188.9,4,2014,2023,2,2.5,0.0,6.21,72.1,11.9,81.0,51.9,4.59,5.37,LakeView,Detached,Excellent,Gas,866629.0
2107.4,2452.4,6,1925,1981,3,2.0,2.0,16.26,73.1,29.3,37.8,33.4,5.39,3.68,NorthHeights,Detached,Fair,Gas,654905.0
757.1,6083.3,5,1962,1962,6,1.0,1.0,23.14,,15.6,28.1,45.7,5.71,4.86,Downtown,Detached,Fair,HeatPump,403081.0
1619.7,15595.0,5,1966,1966,3,2.0,1.0,3.09,60.7,32.9,85.4,58.6,8.01,6.53,Riverside,Townhouse,Average,HeatPump,661664.0
1197.6,6227.8,7,2004,2004,4,1.0,3.0,3.14,80.2,14.3,67.6,64.8,4.54,7.11,Riverside,Townhouse,Excellent,Gas,731748.0
1038.3,6496.6,7,1992,2013,3,2.0,2.0,2.78,83.4,10.4,87.1,55.6,5.7,5.83,NorthHeights,Townhouse,Good,Gas,812221.0
1181.8,4367.2,5,1958,1958,5,1.5,1.0,6.31,67.8,14.9,86.3,48.2,5.07,5.41,Riverside,Detached,Average,Gas,575261.0
1453.3,4114.5,5,1935,1935,4,1.0,2.0,19.91,60.6,21.4,32.7,,6.13,8.66,EastMarket,Detached,Average,Gas,426675.0
2336.9,2407.5,5,1958,1958,2,2.0,2.0,3.25,63.3,4.0,79.3,39.2,5.24,6.1,Downtown,Detached,Fair,Gas,477132.0
996.8,4936.0,6,1951,1951,2,1.0,2.0,8.19,67.4,15.5,66.7,51.2,4.95,4.33,NorthHeights,Townhouse,Fair,District,503912.0
1669.3,3976.8,7,1991,2017,3,2.0,2.0,7.46,82.6,16.3,62.2,57.5,5.64,8.55,GreenValley,Condo,Good,District,684510.0
1372.7,7728.4,4,1928,1998,4,2.0,1.0,11.02,74.3,23.8,64.4,39.6,6.76,7.38,EastMarket,Duplex,Average,Gas,405316.0
1456.8,4488.3,9,1963,1963,1,1.5,2.0,22.89,78.5,60.2,36.3,54.5,6.3,4.92,Downtown,Detached,Good,Electric,662071.0
2415.3,5399.6,7,1985,1985,4,2.5,2.0,1.38,75.0,17.4,100.0,59.5,6.88,5.56,WestPark,Condo,Good,Gas,885634.0
2024.4,5489.1,2,1988,1988,4,2.5,2.0,11.63,59.1,21.3,46.0,68.1,6.66,6.42,WestPark,Detached,Good,Gas,578226.0
2742.8,6994.9,6,1995,2014,5,1.5,3.0,14.4,37.4,35.7,47.5,63.9,6.63,3.55,NorthHeights,Detached,Excellent,Gas,998693.0
1555.9,5243.4,8,1950,1950,6,2.0,1.0,14.96,64.9,14.9,37.1,47.2,3.98,5.87,EastMarket,Duplex,Good,HeatPump,785918.0
1266.6,3807.6,7,1975,1975,4,2.0,3.0,9.89,68.2,14.5,69.2,48.8,4.55,5.81,Riverside,Detached,Excellent,HeatPump,663533.0
1515.4,7580.2,5,1930,1930,3,1.5,1.0,12.38,66.8,15.2,62.2,19.3,5.49,4.76,WestPark,Townhouse,Good,Gas,558481.0
1809.3,13661.4,6,1967,1983,4,2.0,2.0,3.17,45.2,28.7,87.7,36.2,6.05,4.81,WestPark,Detached,Average,Gas,746763.0
1764.5,7776.9,7,2024,2024,3,3.0,3.0,5.55,84.3,14.3,75.5,75.9,4.71,5.89,Hillcrest,Condo,Average,Gas,920575.0
1092.8,4993.8,8,2009,2009,2,2.0,3.0,7.36,60.4,12.1,90.6,84.1,3.65,7.47,GreenValley,Townhouse,Excellent,Gas,756729.0
1707.7,6687.2,4,1985,1985,3,1.0,2.0,9.44,70.1,43.2,73.8,51.2,5.72,4.67,OldTown,Detached,Good,HeatPump,586170.0
1799.5,2103.7,5,1964,2014,5,2.0,2.0,5.14,61.7,20.8,97.6,44.6,6.08,3.43,University,Detached,Average,District,678817.0
4294.8,6622.3,9,2015,2020,3,2.0,2.0,3.38,80.2,14.4,98.8,81.1,4.22,3.68,Downtown,Detached,Average,HeatPump,1338526.0
3366.8,5662.5,6,1966,1995,3,2.5,1.0,8.9,49.5,18.1,64.6,36.9,4.93,4.9,University,Townhouse,Poor,Gas,943731.0
1193.1,4112.4,9,2000,2000,4,1.5,3.0,13.03,68.2,14.2,44.5,80.5,3.85,5.25,WestPark,Detached,Average,Gas,747409.0
1479.3,4585.1,10,1981,1981,1,1.5,0.0,7.67,93.1,12.9,82.9,64.6,6.07,6.62,SouthGate,Condo,Good,Gas,814900.0
946.2,5629.0,5,1922,1922,6,1.0,2.0,4.16,59.0,15.8,79.3,40.6,4.86,6.44,SouthGate,Detached,Average,Gas,468860.0
1318.3,13060.0,4,1994,1994,4,1.5,1.0,10.81,,21.5,72.2,60.1,6.17,4.63,Hillcrest,Condo,Good,Gas,533272.0
1860.2,13864.3,6,2014,2014,5,2.0,2.0,16.68,70.3,22.3,50.8,65.4,6.59,4.11,WestPark,Condo,Good,Gas,804804.0
2609.1,4125.6,8,2002,2011,2,2.0,4.0,8.3,72.0,19.3,80.6,57.8,6.22,7.88,TechDistrict,Detached,Average,Gas,986827.0
1250.7,5276.4,8,1985,1985,4,1.5,2.0,18.49,66.0,52.7,32.0,52.0,3.97,3.64,TechDistrict,Townhouse,Fair,Gas,609472.0
1286.9,5357.7,10,1924,1924,4,2.0,2.0,3.11,87.0,16.4,97.0,19.1,4.67,2.0,University,Condo,Average,Gas,829716.0
729.6,11702.6,6,1922,1922,1,1.5,0.0,16.44,60.6,31.4,55.6,10.4,2.59,4.98,EastMarket,Detached,Good,Gas,366928.0
1551.1,7856.8,7,2010,2010,7,1.5,1.0,7.38,60.6,15.7,73.0,66.7,4.98,5.91,EastMarket,Townhouse,Good,Gas,791868.0
1101.9,7612.2,5,1970,1998,2,1.5,2.0,7.42,73.4,24.3,89.5,47.1,6.23,6.87,OldTown,Condo,Average,Electric,485251.0
1349.3,9932.8,2,1967,1967,1,1.0,1.0,8.94,50.8,46.5,56.7,69.6,4.35,4.83,Downtown,Detached,Average,Gas,452424.0
1182.4,5034.1,6,1987,1987,1,1.5,2.0,11.42,58.2,21.1,36.5,32.7,6.76,6.09,TechDistrict,Condo,Average,Gas,541967.0
1591.9,16320.4,4,2016,2016,3,2.0,1.0,7.96,97.8,13.5,65.7,82.5,6.5,6.79,OldTown,Detached,Average,HeatPump,612590.0
846.1,7192.5,7,1966,2000,3,1.5,1.0,9.55,81.2,21.8,71.9,58.9,5.61,2.39,WestPark,Detached,Good,HeatPump,664715.0
944.9,4308.3,3,1976,1976,4,1.5,3.0,9.95,81.5,6.8,75.7,48.3,5.8,7.76,SouthGate,Townhouse,Fair,Gas,459578.0
3705.8,6273.3,5,1979,1979,4,2.0,2.0,10.92,65.4,32.2,81.2,63.9,4.58,4.93,Riverside,Detached,Average,HeatPump,998947.0
1011.6,15078.0,7,1970,2013,2,1.5,2.0,11.79,62.6,15.4,80.6,63.3,3.98,8.08,NorthHeights,Condo,Good,Gas,699602.0
1087.6,5578.9,7,1989,1989,3,1.5,3.0,7.1,55.9,32.2,80.0,50.3,4.41,6.75,University,Condo,Average,HeatPump,653074.0
3316.1,12728.1,6,1940,1999,3,2.5,1.0,8.46,65.7,34.8,80.2,26.4,6.96,5.07,Hillcrest,Detached,Good,Gas,578969.0
4976.4,4947.5,9,1959,2016,2,3.0,2.0,7.14,51.7,41.8,60.3,48.7,4.28,6.91,NorthHeights,Condo,Average,District,1502699.0
1057.2,4548.0,9,1969,2015,1,3.0,2.0,0.32,49.6,30.1,98.4,52.8,6.47,4.9,Hillcrest,Townhouse,Excellent,Gas,769033.0
1434.5,10695.7,5,1975,1990,4,1.5,0.0,3.48,59.9,55.1,91.4,58.3,7.17,4.8,Downtown,Townhouse,Average,Gas,587380.0
1878.7,4261.8,9,1972,1972,2,2.5,2.0,15.64,71.6,48.1,64.3,46.7,6.12,4.99,EastMarket,Detached,Good,Electric,822564.0
3182.5,11794.2,9,1964,1964,1,3.0,2.0,7.14,71.6,14.7,55.7,53.0,3.78,5.7,University,Detached,Good,HeatPump,1205856.0
1134.0,8891.2,6,2014,2014,4,2.0,1.0,5.08,75.0,19.3,78.8,67.6,7.77,5.87,Hillcrest,Condo,Average,Gas,740471.0
1503.2,4262.8,6,2004,2015,2,2.0,2.0,3.25,59.9,18.2,93.1,58.2,5.42,5.59,GreenValley,Detached,Average,District,643502.0
2217.0,6897.9,6,2014,2014,3,3.5,2.0,7.39,74.6,24.0,49.2,65.3,5.23,7.89,OldTown,Detached,Good,HeatPump,894218.0
1946.4,5180.1,5,1983,1983,4,1.5,2.0,6.39,66.0,32.1,74.7,42.9,4.52,4.08,NorthHeights,Townhouse,Average,HeatPump,716806.0
1430.2,8877.0,5,1971,1971,6,2.0,2.0,1.65,62.0,17.1,81.3,26.4,5.91,7.49,University,Condo,Good,HeatPump,615816.0
1568.2,22348.5,8,1965,1965,3,2.0,2.0,0.87,58.5,14.2,93.7,43.0,6.68,3.71,NorthHeights,Condo,Poor,HeatPump,889785.0
978.5,5764.2,7,2011,2011,3,1.0,2.0,11.37,96.3,16.2,65.2,58.5,6.03,6.61,NorthHeights,Condo,Good,Gas,650022.0
1507.2,9918.0,5,1990,1990,3,1.0,0.0,9.92,85.2,13.9,62.0,51.3,5.47,4.69,OldTown,Detached,Average,Gas,624183.0
1491.2,7306.4,5,2010,2012,2,2.5,1.0,10.94,61.9,25.4,57.8,57.2,5.84,2.72,Hillcrest,Detached,Average,HeatPump,699580.0
1802.2,7304.7,5,2010,2020,4,2.0,1.0,10.73,79.3,8.7,70.1,57.2,4.65,7.44,Hillcrest,Detached,Good,Electric,760813.0
1336.1,6520.5,6,2020,2023,4,1.0,2.0,9.54,74.8,18.1,56.7,72.7,5.69,3.03,EastMarket,Condo,Poor,HeatPump,613531.0
1973.8,4304.4,8,1977,1977,4,2.5,2.0,8.48,84.6,22.0,70.2,56.7,6.77,7.39,OldTown,Condo,Poor,HeatPump,760893.0
2424.5,8803.6,5,1958,2025,4,2.0,3.0,16.58,58.0,18.1,45.3,,5.92,7.63,WestPark,Townhouse,Good,Gas,684151.0
1750.4,6054.7,8,2016,2016,5,2.5,2.0,2.5,89.2,7.9,86.6,63.5,6.32,6.7,WestPark,Condo,Good,Gas,882372.0
1886.0,4183.7,7,1942,1942,5,3.0,4.0,13.62,52.8,14.8,46.3,49.7,3.65,5.11,University,Townhouse,Average,HeatPump,829268.0
1683.7,13231.3,6,1954,1971,5,2.0,3.0,4.54,43.6,11.2,78.3,43.4,6.14,5.23,OldTown,Detached,Good,Gas,680818.0
1650.1,7640.7,8,2020,2020,1,1.0,1.0,11.7,69.5,14.8,62.7,59.2,4.74,6.18,WestPark,Detached,Poor,Electric,890049.0
1254.3,6279.1,8,1995,1999,2,1.5,2.0,5.69,65.4,15.9,91.1,67.8,5.38,2.0,Downtown,Detached,Good,Gas,764132.0
1860.9,16088.7,4,1981,1981,3,1.0,1.0,8.57,70.5,22.8,79.5,52.1,5.1,7.7,OldTown,Detached,Average,Gas,576975.0
1590.1,2392.7,4,1976,1976,5,1.5,2.0,18.5,42.9,28.9,72.1,70.3,5.59,5.31,OldTown,Detached,Excellent,Gas,530480.0
3655.3,15452.5,6,1969,2024,4,3.5,2.0,1.76,70.1,21.3,88.8,68.3,5.5,6.08,University,Duplex,Average,Gas,1206526.0
3000.1,4246.0,7,2015,2015,6,2.0,,6.29,62.6,16.1,84.2,64.6,4.72,3.55,OldTown,Townhouse,Fair,HeatPump,1016731.0
1910.6,8174.3,9,1963,2010,4,1.5,0.0,14.25,93.4,21.7,47.0,49.0,5.96,5.59,SouthGate,Townhouse,Good,District,797712.0
1234.7,5059.4,6,1970,1970,3,2.5,1.0,7.75,49.3,34.9,93.0,34.2,6.35,2.22,OldTown,Detached,Average,Electric,514868.0
1081.2,4138.3,9,1928,2010,1,1.5,1.0,3.41,92.9,47.7,100.0,12.7,5.73,7.09,NorthHeights,Condo,Average,Gas,702483.0
2594.5,15838.0,5,1932,1932,4,2.5,2.0,12.03,79.7,51.0,64.7,36.5,5.86,4.25,University,Detached,Average,Gas,793021.0
1823.2,21929.0,5,1941,1991,4,1.5,1.0,8.59,64.5,14.6,82.7,25.8,4.17,2.76,University,Detached,Fair,Gas,641070.0
1980.3,6305.0,6,1951,1951,2,2.5,1.0,9.96,,30.9,66.4,45.6,4.25,5.46,OldTown,Condo,Excellent,Electric,742341.0
850.3,8805.4,5,1950,1950,1,1.5,0.0,4.72,75.4,8.3,72.1,39.0,7.83,8.93,LakeView,Duplex,Average,Gas,448511.0
2347.2,7450.5,8,1990,2005,4,2.5,2.0,26.47,72.1,23.2,30.8,,4.07,7.92,Hillcrest,Townhouse,Fair,HeatPump,780297.0
1961.0,20335.8,1,1978,1978,1,1.0,2.0,17.15,66.9,26.0,62.9,46.4,5.31,4.89,WestPark,Detached,Good,,763295.0
1082.0,2026.3,5,1920,1920,4,2.5,2.0,9.08,59.9,9.2,76.0,20.9,5.62,3.66,WestPark,Detached,Average,District,571669.0
1379.3,9028.2,8,1974,1974,2,2.0,3.0,6.02,83.9,4.9,80.3,50.7,4.23,6.6,NorthHeights,Detached,Excellent,Gas,890069.0
1823.9,4654.4,6,1928,1928,4,1.5,3.0,3.22,62.8,14.7,100.0,25.8,4.32,6.34,NorthHeights,Condo,Average,Electric,754860.0
1683.2,1751.6,8,1977,2002,3,1.5,2.0,10.85,69.5,19.0,71.5,50.1,5.77,3.21,NorthHeights,Detached,Good,HeatPump,856050.0
1476.6,5799.4,10,1925,1925,2,1.5,,9.12,87.5,32.9,94.8,20.6,7.31,7.11,LakeView,Detached,Fair,Gas,976987.0
1586.4,21821.8,6,1928,1928,2,2.0,0.0,1.48,52.9,22.5,98.4,24.0,3.77,5.3,SouthGate,Townhouse,Excellent,,697635.0
1499.3,4857.1,8,2007,2007,4,2.0,3.0,5.9,,27.1,85.9,74.0,3.52,8.19,EastMarket,Detached,Excellent,Gas,803228.0
1748.5,11571.4,10,1921,1921,5,3.0,2.0,4.45,74.7,31.2,91.1,18.9,3.53,6.13,SouthGate,Detached,Average,Gas,819512.0
2886.2,14780.1,7,2023,2026,4,1.0,2.0,13.68,76.4,14.4,54.0,76.2,5.62,7.48,NorthHeights,Detached,Average,Electric,904143.0
622.2,7145.4,6,1969,2008,2,2.0,2.0,4.59,68.4,26.6,75.3,45.7,5.3,6.49,NorthHeights,Condo,Fair,HeatPump,471227.0
1508.0,7739.6,8,2007,2007,6,1.0,2.0,15.93,79.6,26.6,54.7,56.7,3.77,7.71,EastMarket,Detached,Excellent,Gas,654663.0
1764.5,2571.0,8,1940,1940,2,3.5,2.0,4.79,67.3,20.0,100.0,39.6,5.07,3.22,Hillcrest,Condo,Average,Gas,863887.0
1846.4,4685.1,6,1969,2011,4,2.5,0.0,7.66,73.0,24.0,77.3,65.2,7.25,8.62,LakeView,Condo,Excellent,Gas,800924.0
1432.5,12407.3,5,2014,2014,2,1.5,1.0,10.16,60.7,11.7,63.2,90.4,5.52,5.26,NorthHeights,Detached,Average,Gas,699005.0
846.4,7467.0,9,1928,1976,3,2.0,2.0,4.99,100.0,12.0,91.6,29.8,3.5,6.51,EastMarket,Townhouse,Poor,Gas,601029.0
1869.0,8975.4,6,1965,1989,5,2.0,0.0,18.25,59.0,11.7,53.1,61.9,6.24,7.9,LakeView,Detached,Average,Gas,679680.0
3180.9,7798.8,8,1933,1933,1,2.0,3.0,2.13,83.3,7.8,86.7,48.0,7.51,6.11,University,Detached,Poor,Gas,1167450.0
921.2,26823.6,7,1957,1957,2,1.0,2.0,22.43,58.7,30.3,31.8,43.5,5.04,5.25,OldTown,Detached,Average,HeatPump,350464.0
2291.1,,9,2022,2025,3,2.0,2.0,9.24,62.0,36.5,56.2,70.4,8.76,7.01,University,Condo,Average,Gas,829008.0
1456.4,18865.4,5,1977,1996,5,1.0,0.0,10.42,73.1,33.9,77.2,60.0,4.55,5.43,SouthGate,Townhouse,Good,District,577721.0
1612.0,7800.5,5,1955,2025,6,2.5,1.0,16.78,26.8,61.6,46.8,41.2,5.26,5.89,Downtown,Townhouse,Average,Gas,498299.0
1105.9,19897.6,8,1986,1986,2,2.5,2.0,5.06,57.8,20.7,62.3,74.8,5.69,6.89,SouthGate,Townhouse,Average,District,695657.0
1453.1,3452.5,4,1949,1949,2,1.5,-0.0,6.28,51.1,35.5,90.6,39.4,3.34,7.18,OldTown,Detached,Excellent,Electric,532971.0
2704.2,8043.6,6,1928,1995,2,3.0,2.0,17.71,74.4,31.2,43.8,28.6,4.96,4.39,WestPark,Detached,Good,Gas,919833.0
2058.9,5685.2,9,1979,2019,4,1.5,3.0,17.19,71.3,58.4,53.6,51.6,5.91,6.17,University,Detached,Average,Electric,907369.0
3186.9,7828.4,3,1998,2021,3,2.0,1.0,6.55,40.8,21.3,71.2,60.0,4.78,6.2,WestPark,Townhouse,Good,HeatPump,707999.0
2581.0,14991.9,7,1938,2010,4,2.5,2.0,5.36,67.4,10.7,100.0,28.8,6.88,3.01,OldTown,Detached,Good,Electric,1027645.0
1949.6,9037.4,8,1934,1934,5,2.0,2.0,0.95,70.6,32.4,84.8,46.8,6.29,4.17,LakeView,Duplex,Good,HeatPump,1006212.0
3201.0,14973.9,6,1983,1983,1,2.0,1.0,2.38,72.5,9.4,100.0,66.1,3.69,5.97,GreenValley,Detached,Good,Gas,1126633.0
1949.5,4816.0,5,1960,1974,2,2.0,1.0,14.66,44.0,9.2,77.0,29.2,6.49,7.43,LakeView,Detached,Excellent,Gas,672669.0
2260.1,4394.6,6,2019,2019,4,2.0,2.0,3.79,67.1,7.9,85.7,69.2,6.29,5.3,Downtown,Detached,Good,Gas,681182.0
1474.1,7269.9,5,1957,1971,3,1.0,2.0,8.1,66.8,45.9,63.9,59.9,5.3,5.09,NorthHeights,Detached,Average,HeatPump,616579.0
1692.3,7034.9,6,1961,1985,3,1.5,1.0,5.72,71.6,13.5,56.3,35.4,5.3,5.96,GreenValley,Detached,Average,Gas,787355.0
1265.9,6440.2,6,1980,1980,4,1.5,2.0,7.38,74.5,11.2,77.9,43.5,6.97,4.11,Riverside,Detached,Good,Gas,688414.0
2403.2,4050.7,5,2023,2023,3,2.0,1.0,4.48,70.0,31.4,100.0,73.1,3.18,7.64,OldTown,Townhouse,Average,HeatPump,725208.0
1054.5,14780.0,7,1993,2014,4,1.5,1.0,5.65,81.8,12.1,70.4,58.2,6.58,5.41,EastMarket,Townhouse,Excellent,Gas,612237.0
2221.2,5791.4,9,1990,2013,3,2.5,2.0,1.06,89.4,30.3,100.0,62.7,6.45,5.74,Downtown,Detached,Good,HeatPump,1115412.0
1534.7,16940.9,7,2004,2016,3,1.0,-0.0,7.61,54.5,15.1,69.6,74.5,6.9,7.74,Hillcrest,Detached,Average,Gas,820919.0
2575.0,7255.3,8,2006,2006,2,3.0,3.0,5.4,75.9,6.0,90.8,72.8,5.91,5.68,OldTown,Detached,Average,HeatPump,984042.0
2194.8,10624.2,9,1975,1975,3,2.0,2.0,2.15,82.8,21.0,100.0,54.0,7.1,7.66,Riverside,Townhouse,Good,Gas,1039372.0
3295.7,10061.4,5,1950,1950,3,3.0,3.0,7.56,60.1,80.0,73.9,32.4,5.18,5.7,Downtown,Detached,Excellent,HeatPump,923667.0
2178.1,4390.8,7,1936,2012,2,1.5,-0.0,11.53,65.2,28.5,74.8,40.6,6.58,2.88,University,Condo,Good,Gas,827712.0
907.9,8974.6,5,1980,1980,4,2.0,2.0,6.59,94.2,11.1,77.4,63.3,5.65,6.38,SouthGate,Townhouse,Good,Gas,642701.0
1608.5,22898.7,4,1993,1993,5,2.0,1.0,21.54,60.3,31.8,34.7,60.4,4.69,3.83,Riverside,Detached,Excellent,HeatPump,629364.0
1057.0,8373.3,7,1958,2013,1,1.0,2.0,8.68,83.1,18.3,49.9,57.4,5.53,5.2,OldTown,Detached,Good,Electric,619225.0
1355.0,12364.7,4,1970,1970,5,1.5,2.0,7.92,77.2,13.5,54.3,37.9,5.14,6.64,WestPark,Townhouse,Good,Gas,546573.0
2930.1,10914.0,7,1967,1967,2,3.5,3.0,4.53,86.5,11.1,68.5,31.5,7.07,6.05,OldTown,Detached,Excellent,Electric,1013607.0
2102.3,8656.5,4,1982,1982,6,2.5,2.0,9.5,79.9,18.8,91.3,51.4,6.43,3.59,Downtown,Detached,Average,HeatPump,800442.0
1265.1,8052.4,6,2006,2006,4,1.0,-0.0,18.37,70.4,20.3,52.7,61.6,4.14,5.02,WestPark,Townhouse,Poor,District,502842.0
1122.5,9998.9,4,1967,1967,6,1.5,1.0,5.64,64.3,24.2,81.1,45.8,5.4,7.81,Downtown,Townhouse,Average,Gas,532876.0
1670.7,11382.2,7,1975,1975,1,2.5,2.0,16.8,,10.9,52.8,68.6,4.49,4.03,Riverside,Condo,Average,Gas,704179.0
1039.2,,6,1964,1964,2,2.0,2.0,2.93,71.0,11.5,73.6,57.0,4.26,4.89,OldTown,Duplex,Good,Gas,659387.0
1278.6,8351.7,5,1951,1951,1,1.0,1.0,4.92,65.6,26.2,80.5,,5.65,2.71,EastMarket,Detached,Fair,Gas,535501.0
1857.7,6447.1,8,1994,1994,5,1.0,2.0,3.88,70.9,10.0,69.7,71.6,5.91,5.76,WestPark,Detached,Excellent,Gas,923047.0
2559.5,5692.6,6,1985,1985,4,2.5,4.0,8.82,51.3,11.6,77.8,65.6,7.0,5.36,NorthHeights,Detached,Fair,Electric,951088.0
2079.5,15668.6,6,1975,1975,7,2.0,2.0,4.64,76.6,25.5,63.1,37.3,5.03,5.38,NorthHeights,Townhouse,Average,District,846559.0
690.8,4637.6,6,1951,1987,4,2.0,2.0,2.24,60.2,9.9,83.4,28.9,6.54,7.14,EastMarket,Condo,Fair,District,481736.0
1852.3,3118.1,7,2011,2022,4,2.0,2.0,8.73,72.8,24.1,81.1,83.6,6.35,7.04,University,Detached,Good,Gas,1001209.0
1695.8,11605.9,8,2005,2005,7,1.5,1.0,16.92,66.8,11.9,60.5,65.2,5.84,5.4,GreenValley,Detached,Good,Electric,862687.0
1931.0,3070.5,8,1998,2014,2,2.0,1.0,1.62,59.5,31.5,89.8,67.4,5.33,6.31,WestPark,Detached,Poor,Gas,835236.0
3049.4,2264.4,5,2006,2006,4,2.0,2.0,12.56,55.7,42.6,63.4,72.0,4.21,5.07,LakeView,Detached,Excellent,HeatPump,1001392.0
753.3,12416.7,8,1970,1970,4,1.5,2.0,8.25,85.3,58.6,89.5,67.7,7.76,3.8,GreenValley,Detached,Average,Electric,786520.0
1318.1,7919.4,5,1986,1986,5,1.0,1.0,3.74,48.1,29.7,85.1,59.0,5.99,5.43,WestPark,Duplex,Average,HeatPump,504666.0
2065.4,9561.2,5,1942,1942,7,1.0,2.0,14.76,64.0,17.1,49.6,30.1,6.72,5.65,Hillcrest,Detached,Average,HeatPump,734419.0
904.6,5521.4,6,2002,2004,2,1.5,1.0,16.96,75.1,18.1,57.8,76.3,5.61,3.07,Downtown,Detached,Good,Electric,628738.0
2891.1,3137.5,8,1921,1921,5,2.0,2.0,5.18,67.5,29.2,78.8,18.5,5.91,6.21,SouthGate,Detached,Good,Electric,903010.0
1897.9,3534.6,4,1973,1973,7,2.5,1.0,7.89,55.9,27.7,71.3,54.2,5.37,8.35,TechDistrict,Detached,Good,Gas,568465.0
2276.1,6115.1,8,1941,1985,2,2.0,1.0,5.48,68.2,12.5,83.0,38.0,4.56,5.09,TechDistrict,Detached,Excellent,HeatPump,864785.0
