url_length,num_dots,num_hyphens,num_digits,num_subdomains,has_ip_address,has_at_symbol,uses_https,suspicious_tld,shortened_url,domain_age_days,dns_record_age_days,redirect_count,external_link_ratio,request_url_ratio,anchor_url_ratio,form_action_external,iframe_count,popup_count,script_count,url_entropy,brand_mismatch,login_form,certificate_days_left,page_rank_proxy,spelling_score,favicon_external,nonstandard_port,page_category,tls_issuer,is_phishing
49.0,1,0,3,1,0,0,0,0,0,6057.0,5255.0,1,0.6743,0.435,0.2213,0,1,1,20.0,2.781,1,0,185.0,,89.31,0,0,other,trusted_ca,0
36.0,2,1,6,3,0,0,0,0,0,288.0,354.0,0,0.2723,0.4291,0.6691,0,0,2,13.0,3.234,0,0,94.0,40.42,100.0,1,0,cloud,trusted_ca,1
106.0,3,0,4,1,0,0,1,0,1,8174.0,5729.0,2,0.7064,0.2183,0.7004,0,0,0,16.0,2.647,0,0,203.0,54.43,91.58,0,0,blog,trusted_ca,0
43.0,2,1,4,2,0,0,1,1,0,2112.0,734.0,1,0.5156,0.2335,0.0412,0,3,0,14.0,2.895,0,0,76.0,4.78,88.07,0,0,ecommerce,trusted_ca,1
29.0,2,1,4,2,1,0,1,0,0,422.0,172.0,1,0.4917,0.2437,0.1568,0,0,1,13.0,3.163,0,1,212.0,5.05,100.0,0,0,cloud,missing,0
88.0,0,1,3,1,0,0,1,0,0,113.0,106.0,2,0.5263,0.2016,0.353,0,0,0,10.0,2.926,0,1,157.0,71.25,89.34,1,0,blog,trusted_ca,1
61.0,1,1,2,0,0,0,1,0,0,499.0,372.0,1,0.049,0.2497,0.221,1,1,0,14.0,4.009,0,0,39.0,47.56,93.7,0,0,banking,missing,1
107.0,3,2,4,1,0,0,1,0,0,464.0,322.0,0,0.1559,0.3239,0.646,0,1,0,32.0,2.461,0,0,268.0,35.6,77.18,0,0,cloud,trusted_ca,0
41.0,1,0,4,0,0,1,1,0,0,693.0,647.0,1,0.3432,0.204,0.4154,0,0,0,16.0,3.766,1,0,94.0,22.67,83.62,0,0,blog,trusted_ca,0
65.0,2,1,3,2,0,0,0,0,0,1690.0,1206.0,0,0.7089,0.425,0.2148,0,0,0,6.0,3.775,0,1,46.0,4.65,81.55,1,0,other,trusted_ca,0
66.0,3,2,6,2,0,0,0,1,0,515.0,259.0,2,0.4209,0.3577,0.6996,0,1,1,4.0,4.571,0,0,244.0,31.56,98.07,0,0,cloud,trusted_ca,1
74.0,1,1,11,1,0,0,1,0,1,1058.0,288.0,0,0.3815,0.6595,0.3272,0,0,0,12.0,3.383,0,0,275.0,32.13,87.12,0,0,cloud,trusted_ca,1
24.0,1,1,2,2,0,0,1,0,0,507.0,296.0,2,0.0867,0.5797,0.1372,0,0,0,24.0,5.417,1,0,161.0,29.36,97.2,0,0,blog,self_signed,0
41.0,1,1,4,1,0,1,0,0,0,7147.0,6960.0,2,0.2703,0.3435,0.2272,0,0,0,25.0,3.743,0,1,83.0,43.54,91.97,0,0,ecommerce,trusted_ca,0
87.0,2,3,4,1,0,0,1,0,1,6412.0,2454.0,0,0.2985,0.3609,0.6749,0,0,0,24.0,2.409,1,1,179.0,78.9,84.41,0,0,other,trusted_ca,0
89.0,3,4,5,4,0,0,1,1,0,182.0,187.0,1,0.3583,0.4585,0.6369,0,0,0,22.0,2.348,0,0,101.0,26.75,77.82,1,0,other,trusted_ca,1
55.0,2,1,4,0,0,0,0,0,0,271.0,239.0,1,0.6909,0.1929,0.354,1,1,0,10.0,3.302,0,1,10.0,12.42,100.0,1,0,banking,unknown_ca,1
96.0,1,4,3,3,0,0,1,0,0,970.0,809.0,0,0.1119,0.4664,0.3517,0,0,1,11.0,2.568,1,1,-30.0,33.06,89.87,0,0,social,missing,1
68.0,1,0,2,0,0,0,0,0,0,1729.0,1393.0,1,0.5018,0.1426,0.1965,0,0,1,21.0,2.139,1,1,282.0,21.82,87.28,0,0,other,trusted_ca,1
96.0,1,0,5,1,0,0,1,0,0,1732.0,414.0,1,0.418,0.5885,0.4293,0,1,0,55.0,4.908,0,1,85.0,15.8,93.26,0,0,blog,self_signed,1
55.0,5,1,6,1,0,0,1,0,0,997.0,885.0,2,0.4499,0.3765,0.0991,0,0,0,57.0,4.748,0,0,134.0,61.32,89.16,0,0,blog,trusted_ca,0
45.0,2,0,7,1,0,0,1,0,0,2392.0,1117.0,3,0.4254,0.3235,0.2498,0,0,0,11.0,3.981,0,1,-30.0,20.54,89.97,0,0,social,trusted_ca,0
58.0,3,2,7,1,1,0,1,0,0,1090.0,827.0,0,0.6564,0.2498,0.6722,0,0,1,12.0,3.917,1,1,46.0,21.02,90.15,0,0,cloud,trusted_ca,1
24.0,0,2,4,0,0,0,1,0,0,673.0,510.0,5,0.6426,0.4442,0.297,0,0,0,18.0,3.984,0,0,,65.42,97.3,0,0,ecommerce,trusted_ca,0
32.0,3,2,5,0,0,0,1,0,0,323.0,150.0,1,0.0981,0.1392,0.5434,0,0,1,20.0,2.868,0,1,178.0,6.43,100.0,0,0,banking,unknown_ca,0
145.0,2,1,7,0,0,0,1,1,0,583.0,436.0,0,0.6195,0.0201,0.3774,1,0,0,27.0,2.991,0,0,153.0,16.11,95.54,0,0,cloud,trusted_ca,1
82.0,2,1,3,1,0,0,1,0,0,1028.0,599.0,2,0.2684,0.3933,0.561,0,1,0,30.0,2.492,0,1,,21.16,93.39,0,0,banking,trusted_ca,0
29.0,3,1,3,1,0,0,1,0,0,771.0,551.0,0,0.5087,0.6265,0.6268,0,1,2,19.0,4.165,0,1,-28.0,9.21,95.0,0,0,cloud,unknown_ca,0
46.0,3,2,2,1,0,0,1,0,0,1224.0,954.0,0,0.2025,0.7008,0.4394,0,0,1,26.0,4.163,0,1,13.0,35.22,79.07,0,0,social,self_signed,1
79.0,2,1,9,2,0,1,1,0,0,303.0,264.0,0,0.3879,0.6323,0.4959,0,0,0,5.0,3.364,0,0,299.0,53.17,83.24,0,0,blog,trusted_ca,0
42.0,1,1,1,0,0,0,1,0,0,843.0,785.0,1,0.2885,0.674,0.4889,1,0,0,8.0,3.213,1,1,203.0,23.28,97.73,0,0,blog,trusted_ca,1
96.0,4,4,7,1,0,0,1,0,0,2221.0,1919.0,1,0.2992,0.0309,0.6078,0,0,0,4.0,1.295,1,0,463.0,18.17,86.14,0,0,ecommerce,trusted_ca,0
74.0,2,3,2,1,0,0,1,1,0,672.0,25.0,0,0.3604,0.4625,0.5608,0,1,0,7.0,4.021,0,0,78.0,2.7,88.23,1,0,ecommerce,trusted_ca,0
52.0,1,0,3,0,1,0,1,0,0,4084.0,3659.0,2,0.3134,0.2647,0.1599,0,2,0,19.0,3.232,0,0,66.0,31.34,100.0,0,0,ecommerce,trusted_ca,0
35.0,2,0,6,2,0,0,1,0,0,1259.0,749.0,0,0.3114,0.622,0.2753,0,0,0,20.0,4.687,0,0,109.0,1.57,100.0,0,0,blog,unknown_ca,0
62.0,3,1,2,0,0,0,1,0,0,,1351.0,0,0.4547,0.3071,0.2141,0,1,0,9.0,3.431,0,1,65.0,12.34,89.27,0,0,blog,missing,1
92.0,2,1,4,0,0,0,0,0,0,1490.0,1219.0,0,0.3663,0.3043,0.271,0,0,0,11.0,3.192,0,1,-30.0,26.12,89.29,0,0,blog,trusted_ca,0
28.0,3,0,3,3,0,0,1,0,0,,1831.0,0,0.3365,0.2915,0.3557,1,0,0,22.0,3.328,0,0,120.0,9.44,84.85,0,0,cloud,trusted_ca,0
70.0,2,1,6,2,0,0,1,1,0,1076.0,807.0,2,0.2593,0.5155,0.3853,0,0,1,11.0,4.188,0,0,85.0,28.4,79.59,0,0,blog,trusted_ca,1
126.0,1,2,3,1,0,0,1,1,0,1026.0,517.0,0,0.394,0.2386,0.1411,0,1,1,4.0,3.727,0,0,70.0,18.8,86.31,1,0,ecommerce,unknown_ca,1
35.0,2,2,1,0,0,0,1,0,0,8772.0,4314.0,1,0.3303,0.3975,0.2905,0,0,0,9.0,2.712,0,0,122.0,45.9,100.0,0,0,social,trusted_ca,0
27.0,3,1,3,0,0,0,1,0,0,974.0,603.0,2,0.2955,0.6961,0.0742,0,0,0,9.0,4.498,0,0,301.0,38.15,93.02,0,0,social,trusted_ca,0
40.0,4,0,5,0,0,0,1,1,0,392.0,271.0,0,0.2849,0.0524,0.5504,1,0,0,22.0,4.11,0,0,45.0,45.59,84.1,1,0,ecommerce,trusted_ca,0
27.0,1,1,2,1,1,0,1,0,0,629.0,631.0,1,0.0954,0.6067,0.7183,0,0,1,11.0,2.257,0,0,255.0,20.88,81.9,0,0,cloud,self_signed,0
37.0,3,1,6,1,0,0,1,0,0,9000.0,,1,0.48,0.3166,0.1063,0,0,0,34.0,4.07,0,1,179.0,78.31,100.0,0,0,banking,unknown_ca,0
18.0,3,0,3,3,0,0,1,0,0,646.0,286.0,1,0.3639,0.2223,0.6457,0,0,0,6.0,3.852,0,0,-20.0,50.3,87.15,0,0,other,trusted_ca,0
61.0,4,0,5,1,0,0,1,0,1,9000.0,6066.0,0,0.1295,0.5339,0.6165,0,1,0,12.0,3.325,0,0,85.0,57.15,92.93,0,0,other,trusted_ca,0
102.0,4,1,4,3,0,0,1,0,0,106.0,79.0,0,0.3902,0.119,0.1308,0,0,1,8.0,4.48,0,1,273.0,23.45,100.0,0,0,cloud,trusted_ca,0
46.0,1,0,6,1,0,0,1,0,0,2161.0,1603.0,2,0.2089,0.6851,0.5156,0,1,0,26.0,3.518,0,0,,34.66,93.42,0,0,ecommerce,trusted_ca,0
57.0,1,1,5,0,0,0,1,0,0,747.0,277.0,0,0.1483,0.2696,0.4526,1,0,0,9.0,3.136,0,1,106.0,12.57,100.0,0,0,other,missing,1
61.0,2,3,3,1,0,0,0,0,1,764.0,199.0,0,0.495,0.2135,0.6142,0,0,0,12.0,4.229,0,0,79.0,30.94,93.16,1,0,cloud,trusted_ca,1
94.0,1,1,4,1,0,0,1,0,0,377.0,225.0,2,0.3837,0.4492,0.2566,1,3,1,8.0,1.967,1,0,119.0,12.32,96.99,0,0,social,unknown_ca,1
44.0,4,2,7,0,0,0,0,0,0,599.0,374.0,0,0.4788,0.2498,0.3,0,0,0,34.0,3.473,0,0,15.0,6.33,92.47,0,0,banking,trusted_ca,0
18.0,0,2,9,1,0,0,1,0,1,754.0,736.0,0,0.2003,0.3192,0.3721,0,0,0,13.0,3.763,0,1,0.0,13.23,98.62,0,0,other,missing,0
46.0,1,1,3,0,0,0,1,0,0,1423.0,526.0,1,0.2117,0.535,0.3086,0,0,2,20.0,4.046,0,0,-30.0,34.05,96.31,0,0,banking,trusted_ca,0
125.0,6,0,3,3,0,0,1,0,0,500.0,431.0,0,0.4505,0.2929,0.8198,1,0,0,47.0,4.463,1,0,252.0,7.87,85.23,0,1,other,trusted_ca,1
76.0,1,0,4,0,0,0,1,0,1,5998.0,4039.0,2,0.7959,0.3858,0.2029,0,0,0,10.0,3.037,0,0,234.0,55.95,97.68,0,0,other,unknown_ca,0
27.0,3,2,5,1,0,0,1,0,0,702.0,478.0,0,0.3919,0.411,0.7379,0,0,2,9.0,3.168,1,1,294.0,27.27,98.64,0,0,social,trusted_ca,1
68.0,1,1,4,0,0,0,1,0,0,630.0,228.0,0,0.7286,0.2721,0.1619,0,1,0,3.0,2.358,0,0,14.0,4.61,87.38,0,0,blog,trusted_ca,0
53.0,0,0,4,2,0,0,1,0,1,1166.0,673.0,0,0.2591,0.4414,0.1781,0,0,1,26.0,5.023,1,0,98.0,13.62,86.81,0,0,blog,trusted_ca,0
29.0,4,2,5,0,0,0,1,0,0,1044.0,727.0,2,0.4377,0.197,0.0829,0,0,0,15.0,3.193,0,0,,9.79,84.14,0,0,other,missing,0
52.0,0,2,7,1,0,0,1,0,0,1125.0,1158.0,0,0.0749,0.5758,0.2337,0,0,0,8.0,2.22,0,1,45.0,52.18,86.84,0,0,other,unknown_ca,0
44.0,5,3,4,0,0,0,1,0,0,3223.0,2799.0,1,0.3889,0.1441,0.4411,0,0,0,44.0,3.762,0,1,71.0,14.58,96.57,0,0,banking,trusted_ca,0
132.0,0,1,4,2,0,0,0,0,0,130.0,108.0,0,0.045,0.6503,0.325,0,0,0,57.0,3.426,0,0,108.0,24.93,87.76,0,0,banking,unknown_ca,1
13.0,4,2,1,1,0,0,1,0,1,226.0,13.0,1,0.1239,0.3438,0.5682,0,1,0,5.0,4.126,1,1,147.0,5.65,94.57,0,0,blog,trusted_ca,1
31.0,4,1,2,0,0,0,0,0,0,535.0,395.0,0,0.0379,0.6702,0.6052,0,1,1,19.0,2.859,0,1,125.0,8.37,86.23,0,0,cloud,trusted_ca,0
38.0,0,0,8,3,0,1,1,0,0,130.0,99.0,0,0.4682,0.4858,0.2097,0,0,1,4.0,1.945,0,1,138.0,19.01,85.26,0,0,blog,trusted_ca,1
51.0,0,1,5,1,0,0,1,0,0,2145.0,609.0,1,0.3448,0.2521,0.1802,0,2,1,21.0,1.997,0,1,238.0,81.47,89.82,0,0,blog,trusted_ca,0
30.0,0,2,3,0,0,0,1,0,0,169.0,162.0,1,0.3432,0.0914,0.3128,0,0,0,15.0,2.14,0,1,46.0,44.48,88.69,0,0,other,missing,1
52.0,3,2,6,3,0,0,1,0,0,8501.0,3367.0,0,0.5319,0.1035,0.1966,0,1,0,14.0,3.725,0,0,99.0,19.46,88.13,0,0,social,trusted_ca,0
80.0,2,0,2,1,1,0,0,0,0,567.0,272.0,0,0.7691,0.3107,0.1034,0,0,0,13.0,3.263,0,0,243.0,17.43,84.53,0,0,social,missing,1
57.0,3,0,4,0,0,0,1,0,0,209.0,0.0,1,0.6649,0.2568,0.3984,0,1,1,3.0,4.351,0,1,110.0,19.97,84.69,0,0,banking,trusted_ca,0
133.0,3,1,8,0,0,0,1,0,0,675.0,259.0,0,0.2175,0.5331,0.1582,0,0,0,15.0,2.732,1,1,60.0,54.6,87.94,0,0,blog,trusted_ca,0
26.0,5,1,2,3,0,0,1,0,0,1233.0,971.0,1,0.2438,0.4479,0.4577,0,0,1,6.0,2.599,0,0,,13.04,87.77,0,0,cloud,self_signed,1
59.0,1,0,2,0,1,0,1,0,0,1080.0,564.0,0,0.2085,0.1896,0.0653,0,0,0,15.0,3.707,0,1,98.0,39.25,77.2,0,0,other,trusted_ca,0
43.0,1,1,3,1,0,0,0,0,0,1300.0,1092.0,1,0.3168,0.2013,0.3736,0,2,0,13.0,3.15,0,1,24.0,,93.51,0,0,other,trusted_ca,0
76.0,3,2,6,1,0,0,1,0,0,8223.0,2057.0,3,0.3411,0.1493,0.1307,0,0,1,7.0,3.504,1,0,51.0,11.43,85.34,0,0,social,trusted_ca,1
30.0,2,1,2,1,0,0,0,0,0,1033.0,686.0,0,0.1923,0.5141,0.3826,0,1,0,18.0,1.979,0,0,121.0,54.2,74.9,0,0,other,unknown_ca,0
58.0,4,0,4,1,1,0,1,0,0,534.0,161.0,1,0.2506,0.3537,0.3317,0,0,0,7.0,2.682,0,1,-30.0,17.38,82.36,0,0,social,trusted_ca,0
103.0,3,2,5,2,0,0,0,0,0,954.0,639.0,0,0.4741,0.3235,0.3595,0,0,0,23.0,3.53,0,1,196.0,22.73,100.0,0,0,other,missing,1
55.0,3,1,7,1,0,0,1,0,0,1470.0,479.0,0,0.3423,0.0606,0.7508,0,0,1,8.0,3.425,0,1,343.0,25.44,100.0,0,0,cloud,trusted_ca,0
37.0,3,0,8,2,0,0,1,0,0,486.0,192.0,0,0.3638,0.6674,0.3427,0,0,0,7.0,3.97,0,0,70.0,21.31,81.46,0,0,banking,trusted_ca,0
52.0,2,1,4,0,0,0,1,0,0,633.0,626.0,0,0.3047,0.1877,0.6251,0,1,0,14.0,2.05,0,0,230.0,9.78,100.0,0,0,blog,trusted_ca,0
148.0,3,0,3,1,0,0,1,0,0,573.0,561.0,0,0.1082,0.2916,0.7227,0,1,0,10.0,5.127,1,0,174.0,4.0,86.33,1,0,cloud,trusted_ca,1
52.0,5,1,7,1,0,0,1,0,0,960.0,920.0,0,0.4682,0.7556,0.246,0,0,2,22.0,3.451,0,0,154.0,10.45,78.3,0,0,banking,trusted_ca,0
34.0,1,0,4,1,0,0,1,0,0,1229.0,958.0,0,0.4627,0.7371,0.0632,0,0,0,17.0,3.758,0,1,87.0,19.65,100.0,0,0,other,trusted_ca,0
56.0,2,0,3,2,0,0,1,0,0,894.0,235.0,1,0.6395,0.3768,0.5964,0,0,1,14.0,3.745,1,0,169.0,25.2,100.0,0,0,ecommerce,self_signed,1
70.0,1,2,3,0,0,0,1,0,1,167.0,77.0,1,0.1107,0.3288,0.4417,1,1,1,9.0,3.614,0,0,121.0,34.74,100.0,0,0,other,trusted_ca,1
34.0,2,0,4,3,0,0,1,0,0,646.0,367.0,1,0.745,0.1891,0.0639,0,1,1,13.0,2.462,0,1,273.0,57.25,89.09,1,0,ecommerce,trusted_ca,0
74.0,2,2,2,2,0,0,1,1,0,1098.0,,0,0.2378,0.2123,0.4046,0,0,1,19.0,4.792,0,0,-30.0,37.52,79.84,0,0,cloud,trusted_ca,0
30.0,2,0,8,1,0,0,1,0,0,9000.0,3120.0,0,0.2257,0.0636,0.6687,0,0,0,3.0,3.74,0,0,80.0,54.32,77.89,0,0,social,unknown_ca,0
101.0,2,3,3,2,0,0,1,0,0,374.0,263.0,3,0.4236,0.2207,0.1064,0,2,0,20.0,2.546,0,1,51.0,21.76,98.62,0,0,other,self_signed,0
37.0,4,0,7,0,0,0,1,1,0,558.0,,0,0.4437,0.1304,0.3002,0,1,0,20.0,3.032,1,1,160.0,3.7,100.0,0,0,other,trusted_ca,1
94.0,1,1,8,0,0,0,1,0,0,1480.0,1374.0,1,0.4886,0.6805,0.7318,0,0,0,18.0,3.473,0,0,109.0,1.66,91.65,0,0,ecommerce,trusted_ca,0
39.0,1,0,2,1,1,0,1,0,0,914.0,773.0,1,0.2085,0.1353,0.9501,0,0,1,38.0,3.599,1,1,108.0,5.59,88.59,0,0,cloud,unknown_ca,1
72.0,4,1,3,0,0,0,1,0,0,3043.0,1660.0,0,0.4217,0.2499,0.3666,0,1,0,22.0,3.337,0,0,247.0,26.96,95.69,0,0,other,trusted_ca,0
38.0,2,0,5,0,0,1,1,0,0,2641.0,2415.0,1,0.3584,0.3496,0.0924,0,0,1,8.0,4.423,1,0,60.0,55.89,89.76,0,0,other,trusted_ca,0
60.0,3,1,5,0,1,0,0,1,0,887.0,395.0,1,0.2634,0.3759,0.4504,0,1,0,17.0,2.681,0,0,158.0,16.07,79.91,0,0,other,trusted_ca,1
57.0,0,1,3,2,0,0,1,0,0,1428.0,427.0,1,0.2547,0.0972,0.2386,0,0,0,30.0,3.384,0,1,205.0,50.54,86.96,0,0,blog,unknown_ca,0
66.0,3,2,4,1,0,0,1,0,0,325.0,181.0,0,0.5343,0.2627,0.6394,0,0,0,16.0,2.181,0,1,7.0,16.32,83.65,0,1,ecommerce,trusted_ca,0
69.0,4,0,4,2,1,0,1,0,0,935.0,344.0,0,0.1681,0.0574,0.1269,0,0,0,17.0,4.33,0,0,147.0,42.48,86.64,0,0,social,trusted_ca,0
33.0,5,0,7,2,0,0,1,0,0,110.0,77.0,0,0.5021,0.3653,0.0426,0,1,0,11.0,3.778,0,1,-30.0,57.18,74.92,0,0,other,trusted_ca,0
43.0,2,0,4,2,0,0,1,0,0,1373.0,504.0,0,0.3776,0.4281,0.2604,0,1,0,19.0,3.408,0,0,160.0,21.27,78.5,0,0,blog,trusted_ca,0
39.0,1,0,7,1,0,0,1,0,0,1227.0,829.0,0,0.4304,0.3047,0.183,1,0,0,12.0,3.204,0,0,258.0,13.27,78.23,0,0,ecommerce,trusted_ca,0
70.0,2,2,5,0,1,0,1,0,0,1438.0,349.0,0,0.2844,0.2951,0.7808,0,0,0,29.0,3.426,0,0,116.0,16.77,92.93,0,0,cloud,trusted_ca,0
118.0,4,1,3,0,0,0,1,0,0,240.0,157.0,0,0.5539,0.2243,0.2123,0,0,0,14.0,3.604,1,1,233.0,9.27,88.64,0,0,social,trusted_ca,0
68.0,2,2,2,2,0,0,1,0,0,893.0,942.0,1,0.5056,0.8546,0.6234,0,1,0,10.0,2.611,0,1,370.0,36.06,85.91,0,0,other,trusted_ca,0
22.0,1,2,1,4,0,0,1,0,0,527.0,228.0,1,0.174,0.3713,0.8452,0,1,1,6.0,4.265,0,0,58.0,21.74,100.0,0,0,blog,trusted_ca,0
68.0,2,1,6,0,0,0,1,0,0,710.0,520.0,0,0.5786,0.4015,0.1192,0,1,0,33.0,3.85,0,1,233.0,40.74,76.39,0,0,blog,trusted_ca,0
53.0,2,0,0,1,0,0,0,1,0,6748.0,5671.0,1,0.4945,0.1622,0.3571,0,0,1,9.0,3.408,1,0,103.0,27.92,86.5,0,0,blog,trusted_ca,0
62.0,2,2,9,1,0,0,0,0,0,748.0,611.0,3,0.1444,0.3594,0.1745,0,0,0,31.0,2.208,0,0,129.0,32.73,93.33,1,0,cloud,trusted_ca,0
59.0,2,0,2,2,0,0,1,0,0,1465.0,503.0,0,0.3285,0.2285,0.0294,0,0,2,17.0,3.154,0,0,2.0,1.19,98.12,0,0,ecommerce,trusted_ca,0
21.0,4,1,6,0,0,0,1,0,0,425.0,303.0,0,0.0858,0.1291,0.3719,0,1,0,11.0,2.608,0,0,,29.28,95.72,0,0,cloud,missing,0
27.0,2,0,5,0,1,0,1,0,0,88.0,67.0,1,0.2951,0.8047,0.5533,0,1,0,19.0,2.493,0,0,154.0,31.18,100.0,0,0,cloud,trusted_ca,0
43.0,1,2,3,1,0,0,1,1,0,250.0,135.0,0,0.5243,0.2968,0.4919,0,2,1,25.0,2.848,0,0,122.0,69.58,91.75,0,0,blog,trusted_ca,0
57.0,1,1,2,2,0,0,1,0,0,133.0,128.0,0,0.3709,0.2459,0.3073,0,0,0,21.0,3.25,0,0,48.0,7.87,87.34,0,0,ecommerce,unknown_ca,0
60.0,2,1,5,1,0,0,1,0,0,260.0,167.0,1,0.2934,0.2294,0.3077,0,1,0,2.0,3.966,0,1,146.0,32.17,96.95,0,0,cloud,trusted_ca,0
36.0,3,2,4,1,0,0,1,0,0,452.0,139.0,0,0.0466,0.2026,0.5229,0,0,0,22.0,2.267,1,1,,3.09,88.17,0,0,social,trusted_ca,1
55.0,2,0,2,2,0,0,1,0,1,3742.0,3403.0,2,0.2352,0.6345,0.5147,0,0,0,26.0,5.472,0,0,185.0,71.05,82.67,0,0,social,missing,0
39.0,2,2,5,0,0,0,1,0,0,723.0,233.0,0,0.369,0.3874,0.2704,0,0,0,11.0,3.088,0,0,161.0,24.0,76.61,0,0,ecommerce,trusted_ca,0
63.0,3,1,4,0,0,0,1,0,1,1753.0,1109.0,1,0.2373,0.6826,0.1494,0,0,0,22.0,3.196,0,1,53.0,15.6,90.69,0,0,banking,trusted_ca,0
104.0,2,1,4,1,0,0,0,0,1,549.0,185.0,0,0.6657,0.3582,0.7131,0,0,0,5.0,4.2,1,0,83.0,9.66,80.03,0,1,ecommerce,trusted_ca,1
65.0,2,1,6,0,0,0,1,0,0,1504.0,1157.0,0,0.5153,0.2876,0.1395,0,0,1,19.0,3.738,1,1,132.0,49.73,95.5,0,0,social,trusted_ca,0
108.0,4,1,4,2,0,0,1,1,0,374.0,428.0,1,0.3241,0.2694,0.3676,0,2,1,25.0,2.262,1,1,131.0,9.16,88.23,0,0,blog,trusted_ca,1
29.0,3,0,5,2,0,0,1,0,0,512.0,375.0,0,0.2888,0.0588,0.559,0,0,0,13.0,3.87,0,0,55.0,41.32,97.61,0,0,banking,trusted_ca,0
16.0,1,0,8,0,0,0,1,1,0,1788.0,665.0,0,0.1594,0.4356,0.2625,0,1,0,14.0,3.275,0,0,189.0,33.74,84.9,0,0,social,trusted_ca,0
53.0,1,1,6,0,1,1,1,0,0,1221.0,479.0,1,0.8061,0.3008,0.361,1,1,1,4.0,3.285,0,0,121.0,4.0,88.41,0,0,cloud,trusted_ca,1
85.0,2,0,4,2,1,0,1,0,0,347.0,244.0,0,0.2937,0.4902,0.2205,0,2,0,20.0,3.804,1,0,103.0,7.63,86.06,0,0,cloud,missing,1
60.0,3,0,2,1,0,0,1,0,0,1737.0,327.0,1,0.3218,0.8261,0.36,0,1,1,9.0,1.473,0,1,130.0,46.19,100.0,1,0,social,trusted_ca,0
66.0,3,1,6,0,0,0,0,0,0,2542.0,1369.0,1,0.5623,0.6353,0.1048,0,0,0,8.0,3.906,0,1,147.0,34.36,96.13,0,0,other,trusted_ca,0
71.0,1,2,3,3,0,0,1,0,0,2627.0,2384.0,0,0.2102,0.472,0.62,0,1,1,13.0,3.497,0,0,206.0,30.78,92.13,0,0,banking,trusted_ca,0
8.0,5,2,5,1,0,0,1,1,1,949.0,434.0,0,0.0361,0.302,0.1309,0,0,0,14.0,2.336,1,0,47.0,61.46,84.21,0,0,cloud,trusted_ca,0
65.0,1,2,6,1,0,0,1,0,0,1259.0,1082.0,1,0.0891,0.2919,0.1189,0,0,1,6.0,3.927,0,1,186.0,71.37,98.89,0,0,cloud,trusted_ca,0
30.0,2,2,6,2,0,0,1,1,0,963.0,768.0,0,0.4183,0.5447,0.1887,1,0,0,11.0,3.849,0,1,123.0,5.4,98.28,0,0,social,trusted_ca,1
42.0,2,0,8,2,0,0,0,1,0,189.0,160.0,1,0.6101,0.5346,0.2157,0,0,0,13.0,3.836,0,0,286.0,23.15,93.89,0,0,cloud,missing,1
32.0,2,1,7,0,0,0,1,0,0,135.0,94.0,1,0.0597,0.1424,0.5143,0,0,0,55.0,2.307,0,0,71.0,18.62,100.0,1,0,ecommerce,trusted_ca,0
14.0,2,1,3,0,0,0,1,0,0,1386.0,474.0,0,0.3237,0.436,0.6008,0,0,1,25.0,3.006,1,1,288.0,41.77,94.1,0,0,cloud,trusted_ca,1
37.0,2,0,4,0,0,0,0,1,0,2968.0,1669.0,0,0.7353,0.6341,0.2592,0,0,0,14.0,3.332,0,0,176.0,16.75,67.99,0,0,blog,trusted_ca,0
74.0,1,0,5,1,1,0,1,1,0,977.0,442.0,1,0.6543,0.104,0.4774,0,1,0,25.0,4.657,0,0,240.0,25.37,92.08,0,0,blog,trusted_ca,1
47.0,1,1,2,2,0,0,1,0,0,1130.0,878.0,1,0.741,0.0464,0.4941,0,0,0,13.0,2.539,0,0,31.0,7.9,78.35,0,0,social,trusted_ca,0
41.0,6,0,4,0,0,0,1,1,0,946.0,877.0,0,0.4961,0.7943,0.3709,0,0,0,22.0,3.952,0,0,236.0,40.58,87.87,0,0,banking,trusted_ca,0
61.0,1,0,2,0,1,0,1,0,0,668.0,208.0,1,0.4892,0.6256,0.6834,0,0,1,9.0,3.434,1,1,133.0,30.3,90.15,0,0,blog,trusted_ca,1
43.0,1,0,1,2,0,0,1,1,0,113.0,0.0,0,0.1796,0.5513,0.3163,1,0,0,13.0,4.591,0,0,65.0,44.09,95.44,1,0,other,trusted_ca,1
34.0,3,0,6,1,0,0,1,0,0,1173.0,443.0,0,0.2144,0.4765,0.3985,0,0,2,18.0,3.325,1,0,35.0,40.41,86.95,0,0,banking,unknown_ca,0
10.0,1,1,4,2,0,0,0,0,0,1187.0,523.0,2,0.1449,0.4973,0.1507,1,1,0,28.0,4.217,0,1,99.0,23.38,85.78,0,0,other,trusted_ca,1
54.0,2,0,3,1,0,0,1,0,1,419.0,378.0,1,0.3015,0.3854,0.2561,0,0,0,24.0,3.846,0,0,22.0,20.77,92.58,0,0,ecommerce,trusted_ca,0
40.0,0,1,4,1,0,0,1,0,0,1323.0,315.0,0,0.3876,0.234,0.2684,0,0,0,27.0,3.834,0,0,37.0,25.88,84.6,0,0,blog,trusted_ca,0
36.0,9,2,5,0,0,0,1,0,0,104.0,119.0,2,0.3136,0.2602,0.2207,0,0,0,4.0,3.193,0,0,190.0,3.75,82.51,0,0,cloud,trusted_ca,0
